ptan,cba,product_category_code,hcpcs_code,manufacturer,product_name
4654380001,21295,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21280,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
5177600001,21505,21,L0650,HELY & WEBER,XO-SKEL TWIN LSO LOW PROFILE
7646430001,21120,22,L1833,UNITED ORTHO ENTERPRISES,HINGED KNEE BRACE SHORT KULSKYN PAT STAB
7646430001,21100,22,L1833,UNITED ORTHO ENTERPRISES,HINGED KNEE BRACE SHORT KULSKYN PAT STAB
1086080001,21475,22,L1833,BREG INC,6944
6092960001,21105,22,L1833,OSSUR AMERICAS INC,B-8382490-REBOUND PO KNEE FULL UNIV XL
6092960001,21400,22,L1833,OSSUR AMERICAS INC,B-8382490-REBOUND PO KNEE FULL UNIV XL
6092960001,21505,22,L1833,OSSUR AMERICAS INC,B-8382490-REBOUND PO KNEE FULL UNIV XL
6092960001,21650,22,L1833,OSSUR AMERICAS INC,B-8382490-REBOUND PO KNEE FULL UNIV XL
6092960001,21490,22,L1833,OSSUR AMERICAS INC,B-8382490-REBOUND PO KNEE FULL UNIV XL
1301250003,21125,22,L1833,DJO LLC,11-9115-9 FULL TROM ADVANCE
414330489,21205,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
414330159,21225,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
414330062,21085,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
339460354,21185,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
339460026,21360,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
414330491,21205,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
414330056,21085,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
340220108,21505,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
1301250003,21125,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
340220120,21565,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
4654380001,21185,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21500,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21460,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21440,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21415,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21335,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21620,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21575,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21510,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21435,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21570,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21515,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21420,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21405,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21625,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21610,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21445,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21410,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21645,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21635,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21530,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21495,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21300,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21655,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21650,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21490,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21310,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21285,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21275,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21265,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21665,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21640,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21525,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21305,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21290,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21540,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21180,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
4654380001,21175,21,L0457,OPTEC USA INC,VENUM TLSO LP W/ATE (SPX)
339460214,21185,21,L0621,BREG INC,BOA SI BELT
414330398,21115,21,L0621,BREG INC,BOA SI BELT
6027400001,21180,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21185,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21365,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21475,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21440,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21540,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21415,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21405,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21360,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21620,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6027400001,21655,22,L1833,PROLINE BRACING LLC,AY-45/52 TRU-RANGE+ OP KNEE
6780520001,21620,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21655,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21270,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21620,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21200,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21180,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21365,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21360,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
438370027,21435,21,L0621,OPTP,670
438370027,21510,21,L0621,OPTP,670
6027400001,21405,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21475,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21365,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21360,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21540,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21415,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21590,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21440,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21180,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21185,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6027400001,21200,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
4334440001,21175,21,L0621,DJO GLOBAL INC,SI BELT SMALL/MEDIUM
6780520001,21270,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21540,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21365,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21185,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21590,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21415,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21405,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21440,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21360,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
6027400001,21475,21,L0650,XBACK BRACING SERVICES INC,XBACK ONEFIT PLUS
1208310002,21210,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE, LEFT, LARGE, SHORT CALF"
6027400001,21655,22,L1833,THUASNE / TOWNSEND DESIGN,GENU LIGAFLEX ROM (SIZE 6L)
6027400001,21620,22,L1833,THUASNE / TOWNSEND DESIGN,GENU LIGAFLEX ROM (SIZE 6L)
6027400001,21185,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
6027400001,21200,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
1208310002,21210,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330265,21165,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330324,21210,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330098,21415,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
6027400001,21180,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330419,21485,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220217,21650,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220155,21505,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
339460322,21510,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330403,21455,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330313,21075,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330295,21085,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220123,21490,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220104,21065,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
339460269,21165,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
339460003,21560,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330305,21555,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
339460152,21655,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
6027400001,21475,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
6027400001,21475,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
380560002,21435,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21440,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21405,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
498080004,21225,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330150,21090,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
414330452,21245,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220058,21505,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
339460203,21200,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
4781000003,21165,21,L0457,BREG INC,ORTHOLUX
4781000003,21070,21,L0457,BREG INC,ORTHOLUX
6092960003,21505,22,L1833,OSSUR AMERICAS INC,FPOK403301-KNEE PO FULL XL 16IN DL
6092960003,21650,22,L1833,OSSUR AMERICAS INC,FPOK403301-KNEE PO FULL XL 16IN DL
5445790002,21255,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21640,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21485,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21465,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21460,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21385,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21170,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
339460085,21070,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460339,21360,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460203,21095,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
6017040001,21110,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330179,21210,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330100,21500,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330051,21440,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330469,21495,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330390,21155,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
340220061,21505,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330479,21325,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460116,21150,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
6017040001,21160,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
340220204,21650,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330306,21515,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330166,21225,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460367,21080,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460332,21360,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
340220182,21065,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330258,21310,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
339460232,21305,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
6017040001,21605,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330255,21645,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330164,21515,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330061,21085,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330055,21085,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
340220223,21505,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
414330150,21175,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
1208310001,21210,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS L/XL
128640001,21125,22,L1833,ADVANCED ORTHOPAEDICS INC,ADVANCED HINGED RANGE OF MOTION KNEE BRACE
236080001,21165,22,L1833,ADVANCED ORTHOPAEDICS INC,ADVANCED HINGED RANGE OF MOTION KNEE BRACE
128640001,21110,22,L1833,ADVANCED ORTHOPAEDICS INC,ADVANCED HINGED RANGE OF MOTION KNEE BRACE
128640001,21160,22,L1833,ADVANCED ORTHOPAEDICS INC,ADVANCED HINGED RANGE OF MOTION KNEE BRACE
128640001,21610,22,L1833,ADVANCED ORTHOPAEDICS INC,ADVANCED HINGED RANGE OF MOTION KNEE BRACE
5445790002,21495,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
5445790002,21345,21,L0457,DEROYAL INDUSTRIES INC,ULTRALIGN+ TLSO
260200008,21125,22,L1833,DEROYAL,WARRIOR II KNEE BRACE 14022010
260200003,21610,22,L1833,DEROYAL,WARRIOR II KNEE BRACE 14022010
5299240001,21675,22,L1833,PROLINE BRACING LLC,PL-32/33 ROM KNEE SUPPORT
414330493,21190,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
339460116,21150,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
340220245,21590,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
339460045,21375,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
340220204,21650,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
340220070,21600,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
414330051,21440,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
340220061,21505,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
6092960003,21650,22,L1833,OSSUR AMERICAS INC,FPOK403102-KNEE PO COOL XL 24IN DL
6092960003,21505,22,L1833,OSSUR AMERICAS INC,FPOK403102-KNEE PO COOL XL 24IN DL
5299240001,21675,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE, LEFT, LARGE, STANDARD CALF"
1208310001,21210,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE, LEFT, LARGE, STANDARD CALF"
414330087,21405,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
340220179,21505,21,L0650,DJO GLOBAL INC,EXOS FORM 637 LUMBO-SACRAL ORTHOSIS S/M
662650001,21475,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21235,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21175,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21455,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21395,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21055,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21305,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21640,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21350,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21180,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21135,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21680,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21405,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21220,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21150,22,L1833,BREG INC,00121 POST OP W SHELLS
5434540001,21095,22,L1833,DJO GLOBAL INC,"DONJOY RENEGADE, LEFT, XXXLARGE, STANDARD CALF"
662650001,21535,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21390,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21290,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21155,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
414330221,21235,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
339460213,21080,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21445,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21225,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21120,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21095,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
340220017,21585,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
339460338,21375,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
363530005,21075,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
340220010,21400,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
340220004,21550,22,L1833,OSSUR AMERICAS INC,INNOVATOR DLX
662650001,21505,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21375,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21415,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21575,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21615,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21440,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21285,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21115,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21070,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21630,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21530,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21335,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21250,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21620,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21050,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21270,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21240,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21085,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21665,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21515,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21300,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21080,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21695,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21540,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21450,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21265,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21195,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21160,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21130,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21100,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21580,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21470,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21230,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21520,22,L1833,BREG INC,00121 POST OP W SHELLS
662650001,21310,22,L1833,BREG INC,00121 POST OP W SHELLS
5878310001,21625,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21420,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21155,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21540,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21080,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21055,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21225,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21305,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21205,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21245,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21595,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
5878310001,21530,21,L0621,FREEMAN MANUFACTURING COMPANY,SACROILLIAC SUPPORT WITH BACK PAD
6027400001,21540,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21415,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21185,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21655,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21180,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
380560002,21510,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
6027400001,21620,22,L1833,OTTO BOCK HEALTHCARE,GENU DIREXA STABLE LONG
5519490023,21300,22,L1833,MEDSPEC,GRIPPER
5519490013,21300,22,L1833,MEDSPEC,GRIPPER
5519490013,21285,22,L1833,MEDSPEC,GRIPPER
5519490023,21265,22,L1833,MEDSPEC,GRIPPER
5519490013,21265,22,L1833,MEDSPEC,GRIPPER
5519490023,21285,22,L1833,MEDSPEC,GRIPPER
6660660001,21695,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
6660660001,21645,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
6660660001,21210,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
6660660001,21245,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
6660660001,21225,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
4334440001,21175,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
414330501,21345,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
414330474,21100,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
340220251,21480,22,L1833,CORFLEX INC,CONTENDER POST-OP KNEE BRACE FULL FOAM
